N=100,modify=hide,graph=email,dj=0.2,method=pearson,r=0.3,beta=0.95
rank,precision
150,0.0
666,0.0
384,0.0
333,0.0
147,0.0
1112,0.0
449,0.0
598,0.0
496,0.0
957,0.0
439,0.0
853,0.0
612,0.0
748,0.0
676,0.0
889,0.0
138,0.0
478,0.0
817,0.0
1036,0.0
402,0.0
350,0.0
254,0.0
781,0.0
616,0.0
1058,0.0
819,0.0
220,0.0
626,0.0
37,0.0
476,0.0
144,0.0
367,0.0
428,0.0
1060,0.0
263,0.0
380,0.0
1004,0.0
689,0.0
1074,0.0
656,0.0
940,0.0
508,0.0
704,0.0
343,0.0
285,0.0
651,0.0
264,0.0
12,0.0
494,0.0
713,0.0
398,0.0
825,0.0
919,0.0
786,0.0
941,0.0
743,0.0
1048,0.0
597,0.0
226,0.0
243,0.0
71,0.0
1040,0.0
225,0.0
343,0.0
597,0.0
943,0.0
990,0.0
435,0.0
772,0.0
458,0.0
44,0.0
188,0.0
536,0.0
30,0.0
202,0.0
760,0.0
685,0.0
880,0.0
421,0.0
483,0.0
300,0.0
780,0.0
1046,0.0
677,0.0
1079,0.0
807,0.0
397,0.0
653,0.0
36,0.0
875,0.0
224,0.0
844,0.0
172,0.0
691,0.0
92,0.0
215,0.0
577,0.0
519,0.0
997,0.0
